ln_uwe , ln_ahe , age , sex , race , years_ed
6.441590426 , 2.7527109719 , 35 , 2 , 1 , 16
5.1159958098 , 1.4271163556 , 30 , 2 , 1 , 8
6.5118596219 , 2.5998366165 , 35 , 2 , 1 , 14
7.4673710669 , 3.5553480615 , 41 , 1 , 1 , 16
5.8781358618 , 2.1892564077 , 25 , 2 , 1 , 12
7.2050068025 , 3.1106622402 , 30 , 1 , 1 , 13
6.2146080984 , 2.5257286443 , 33 , 1 , 1 , 13
5.3544068332 , 1.6655273791 , 29 , 1 , 1 , 16
7.2050068025 , 3.5161273483 , 44 , 1 , 1 , 16
6.5712830424 , 3.5755507688 , 43 , 2 , 1 , 13
6.1345653907 , 1.6686572721 , 26 , 2 , 2 , 15
5.7683209958 , 2.0794415417 , 30 , 2 , 1 , 13
6.4222474632 , 2.5102244578 , 34 , 1 , 1 , 12
6.2791466196 , 2.3671236141 , 31 , 1 , 1 , 12
6.8345640463 , 2.9225410408 , 45 , 1 , 1 , 16
6.6453910145 , 2.9565115604 , 42 , 1 , 1 , 18
6.1753873853 , 2.7741900036 , 38 , 2 , 1 , 14
5.6645617615 , 1.7525387561 , 46 , 2 , 4 , 14
5.5214609179 , 1.8325814637 , 26 , 1 , 1 , 11.5
5.7683209958 , 2.0794415417 , 39 , 2 , 1 , 12
6.0475540138 , 2.1355310083 , 33 , 2 , 1 , 12
6.5575528495 , 2.8686733954 , 26 , 1 , 1 , 20
5.7291002826 , 2.327902901 , 40 , 2 , 1 , 12
6.2146080984 , 2.302585093 , 35 , 1 , 1 , 16
2.3067431031 , -1.094454279 , 27 , 1 , 1 , 16
5.8468833183 , 2.8511510447 , 26 , 2 , 1 , 13
6.5118596219 , 2.4175150597 , 27 , 1 , 1 , 13
6.1345653907 , 2.4456859366 , 28 , 1 , 1 , 12
5.5214609179 , 1.8325814637 , 35 , 2 , 1 , 12
7.0169545709 , 3.1049315655 , 34 , 1 , 1 , 13
6.3577089421 , 2.6688294879 , 28 , 1 , 1 , 13
5.952243834 , 2.2633643798 , 46 , 1 , 2 , 12
6.2523484264 , 2.5634689723 , 48 , 2 , 2 , 12
5.8930244743 , 2.2554383146 , 34 , 2 , 1 , 15
6.6453910145 , 2.9565115604 , 42 , 1 , 1 , 12
7.5616717463 , 3.8727922922 , 49 , 1 , 1 , 20
5.6645617615 , 2.2633643798 , 50 , 2 , 1 , 16
3.9120230054 , 0.2231435513 , 31 , 2 , 1 , 12
6.3340990764 , 2.6452196223 , 32 , 1 , 1 , 15
4.6792781581 , 1.9066894359 , 48 , 2 , 2 , 12
5.0157503948 , 2.2431616725 , 48 , 2 , 2 , 12
6.1456152269 , 2.4567357728 , 36 , 1 , 1 , 13
5.8742822925 , 2.1854028384 , 46 , 2 , 1 , 13
6.7631740502 , 3.0742945961 , 39 , 1 , 1 , 16
6.6251883072 , 2.9363088531 , 48 , 1 , 1 , 12
6.1713793639 , 2.3647168741 , 27 , 2 , 1 , 18
5.2590966534 , 1.5702171993 , 34 , 2 , 1 , 12
6.2600226081 , 2.571143154 , 31 , 1 , 1 , 15
7.5616717463 , 3.8727922922 , 36 , 1 , 1 , 12
6.1268271947 , 2.4379477405 , 46 , 2 , 1 , 16
6.0475540138 , 2.1355310083 , 28 , 2 , 1 , 18
5.952243834 , 2.9565115604 , 33 , 2 , 1 , 13
6.2523484264 , 2.5634689723 , 40 , 1 , 1 , 11.5
6.116837752 , 2.4279582979 , 40 , 1 , 1 , 12
5.4075166585 , 1.4954936531 , 30 , 1 , 1 , 13
5.695814305 , 2.0069348509 , 38 , 2 , 1 , 13
6.3238073904 , 2.6349279363 , 49 , 2 , 1 , 15
6.3577089421 , 2.4456859366 , 30 , 1 , 1 , 12
5.59556889 , 1.9066894359 , 30 , 2 , 1 , 11
6.155184678 , 2.4175150597 , 29 , 1 , 1 , 13
5.9426743829 , 2.0925267812 , 37 , 1 , 1 , 11.5
6.2411751258 , 2.5522956717 , 47 , 1 , 1 , 10
5.9009505396 , 2.2120710855 , 42 , 2 , 1 , 12
6.1753873853 , 2.3687248955 , 31 , 2 , 1 , 12
6.0475540138 , 2.1355310083 , 42 , 1 , 2 , 16
6.1345653907 , 2.4456859366 , 40 , 2 , 2 , 16
6.2146080984 , 2.5257286443 , 34 , 1 , 1 , 12
5.584122679 , 2.1829252973 , 36 , 2 , 1 , 12
6.0010339981 , 1.9937008129 , 36 , 1 , 1 , 12
5.0359531021 , 1.5702171993 , 37 , 2 , 1 , 12
4.7482710296 , 1.347073648 , 34 , 1 , 3 , 12
6.1345653907 , 2.4456859366 , 36 , 1 , 3 , 12
5.3391393611 , 1.9379419794 , 29 , 2 , 2 , 12
5.5214609179 , 1.8325814637 , 43 , 1 , 1 , 12
5.7683209958 , 2.0794415417 , 39 , 1 , 1 , 16
5.2590966534 , 1.5702171993 , 36 , 1 , 1 , 14
6.2523484264 , 2.5634689723 , 41 , 2 , 1 , 16
6.3198686091 , 2.4078456037 , 39 , 2 , 1 , 16
6.8277125713 , 3.0210500815 , 39 , 1 , 1 , 16
6.3577089421 , 2.3503757568 , 36 , 1 , 1 , 12
5.952243834 , 2.9565115604 , 38 , 2 , 1 , 12
6.4949100636 , 2.5828870581 , 37 , 1 , 1 , 16
5.7598719413 , 2.0709924872 , 40 , 2 , 1 , 12
6.2365870051 , 2.6812389437 , 30 , 2 , 1 , 12
6.6453910145 , 2.7333680091 , 29 , 1 , 1 , 14
6.907755279 , 3.2188758249 , 40 , 2 , 1 , 22
6.0867747269 , 2.3978952728 , 29 , 1 , 1 , 13
4.0745419349 , 0.8556661101 , 36 , 2 , 1 , 12
5.8468833183 , 2.1580038642 , 45 , 2 , 4 , 16
6.926803474 , 2.9194702887 , 34 , 1 , 1 , 13
5.9165015086 , 1.8221569464 , 29 , 1 , 1 , 11.5
3.3366588605 , 0.0044543503 , 40 , 2 , 1 , 14
5.4414182102 , 1.7525387561 , 30 , 1 , 1 , 10
6.5767373712 , 2.8878579171 , 26 , 1 , 1 , 12
5.5008416307 , 1.9454935692 , 39 , 2 , 1 , 13
2.8716796249 , 2.8716796249 , 34 , 2 , 1 , 13
5.2590966534 , 1.7037485919 , 34 , 2 , 1 , 12
5.8742822925 , 2.1854028384 , 29 , 2 , 1 , 12
5.9915126229 , 1.560695824 , 37 , 1 , 1 , 12
4.3174881135 , 1.6094379124 , 28 , 2 , 1 , 15
6.8277125713 , 3.1388331172 , 45 , 1 , 1 , 16
6.4620689574 , 2.550045952 , 35 , 2 , 1 , 16
5.2878460667 , 1.7324980052 , 25 , 1 , 1 , 13
6.8685345658 , 2.9973335549 , 39 , 1 , 4 , 20
6.3577089421 , 2.6688294879 , 31 , 1 , 1 , 13
6.0968250628 , 2.4079456087 , 38 , 1 , 1 , 12
4.2950152577 , 0.6061358036 , 25 , 2 , 1 , 13
5.3544068332 , 1.6655273791 , 30 , 2 , 1 , 12
6.7807956515 , 3.0431260332 , 48 , 1 , 1 , 12
4.8283137373 , 1.4271163556 , 33 , 2 , 4 , 12
4.3428059215 , 0.4307829161 , 27 , 1 , 1 , 12
5.8135055535 , 2.1246260994 , 46 , 1 , 1 , 16
4.1351665567 , 1.8325814637 , 40 , 2 , 1 , 15
5.9401712527 , 2.2512917986 , 30 , 1 , 1 , 14
6.7631740502 , 3.0742945961 , 43 , 1 , 1 , 16
6.4377516497 , 2.8824035882 , 35 , 2 , 1 , 16
4.4605889572 , 0.7717095031 , 36 , 2 , 1 , 12
4.605170186 , 0.8915981193 , 38 , 1 , 1 , 14
6.0475540138 , 1.7990587717 , 36 , 2 , 1 , 16
6.2146080984 , 2.5257286443 , 28 , 1 , 1 , 12
5.59556889 , 1.9066894359 , 40 , 2 , 1 , 12
5.4380793089 , 1.5260563035 , 33 , 1 , 1 , 13
6.567429473 , 2.045640896 , 47 , 1 , 1 , 13
4.605170186 , 1.6094379124 , 29 , 2 , 1 , 11.5
5.59556889 , 1.9066894359 , 39 , 1 , 1 , 12
5.8468833183 , 2.1580038642 , 42 , 1 , 1 , 12
5.7897249045 , 2.7939926309 , 41 , 2 , 1 , 13
5.7897249045 , 2.1008454503 , 40 , 2 , 1 , 12
6.5940977201 , 2.7874352304 , 40 , 1 , 1 , 13
6.0010339981 , 2.4456859366 , 45 , 2 , 1 , 12
7.5616717463 , 3.5363200556 , 41 , 1 , 1 , 16
5.952243834 , 2.2633643798 , 32 , 2 , 1 , 16
6.7266944656 , 2.8146714602 , 46 , 2 , 1 , 18
6.1345653907 , 2.496979231 , 34 , 1 , 1 , 16
6.1753873853 , 2.4865079312 , 39 , 1 , 1 , 12
6.5926742323 , 2.9550880726 , 38 , 2 , 1 , 12
5.0359531021 , 2.0402208285 , 31 , 2 , 1 , 16
5.3978145727 , 1.7868966601 , 26 , 2 , 1 , 12
4.0551238491 , 1.0593915755 , 45 , 2 , 1 , 12
6.567429473 , 2.9298433133 , 38 , 1 , 2 , 12
5.7897249045 , 2.1008454503 , 27 , 1 , 1 , 12
6.0877794667 , 2.1757564613 , 32 , 2 , 1 , 12
6.3577089421 , 2.6688294879 , 36 , 2 , 1 , 20
3.7297014486 , 2.3434070875 , 44 , 2 , 1 , 11
4.9024217095 , 1.9066894359 , 49 , 2 , 1 , 13
5.952243834 , 2.1455813442 , 38 , 2 , 1 , 12
5.7659142558 , 2.128328096 , 35 , 2 , 1 , 12
6.5118596219 , 2.8229801678 , 30 , 1 , 1 , 12
5.8468833183 , 2.1580038642 , 32 , 2 , 1 , 18
6.1135119816 , 2.3523118659 , 26 , 1 , 1 , 16
6.0010339981 , 2.312154544 , 47 , 2 , 1 , 13
6.1753873853 , 2.081042823 , 37 , 1 , 1 , 12
6.0920057763 , 2.2853432866 , 29 , 1 , 1 , 16
5.4863695981 , 1.7974901439 , 36 , 2 , 2 , 12
6.9638447456 , 3.2749652915 , 31 , 1 , 1 , 18
6.567429473 , 2.8785500189 , 46 , 1 , 1 , 12
5.59556889 , 1.9066894359 , 43 , 2 , 1 , 12
6.6071698017 , 2.8005073119 , 30 , 1 , 1 , 16
6.3577089421 , 2.6688294879 , 42 , 1 , 2 , 12
5.8781358618 , 2.1892564077 , 44 , 2 , 1 , 12
6.3238073904 , 2.6349279363 , 34 , 1 , 1 , 12
5.1381486144 , 1.7369512327 , 50 , 2 , 1 , 13
7.0508561226 , 2.9565115604 , 40 , 1 , 1 , 16
6.3904987649 , 2.7016193108 , 29 , 2 , 1 , 12
6.3904987649 , 2.7016193108 , 31 , 2 , 1 , 16
5.59556889 , 1.6835458846 , 37 , 2 , 1 , 12
5.7897249045 , 2.1008454503 , 28 , 2 , 1 , 16
6.5940977201 , 2.6820747147 , 26 , 2 , 1 , 18
6.1753873853 , 2.4141872696 , 31 , 1 , 2 , 12
6.1948054711 , 2.1004609089 , 28 , 2 , 1 , 10
5.1119877884 , 3.0325462467 , 47 , 1 , 1 , 9
5.6645617615 , 1.9756823074 , 34 , 1 , 1 , 13
5.4414182102 , 1.7525387561 , 30 , 2 , 1 , 12
5.3724253387 , 1.6835458846 , 26 , 2 , 1 , 12
5.4414182102 , 1.7525387561 , 32 , 2 , 1 , 10
6.2523484264 , 2.6147622667 , 37 , 2 , 1 , 13
5.6645617615 , 1.6572285763 , 28 , 2 , 1 , 22
5.3566769817 , 2.1786231514 , 32 , 2 , 1 , 12
5.2590966534 , 2.0402208285 , 36 , 2 , 1 , 12
5.8468833183 , 1.9756823074 , 39 , 1 , 1 , 16
5.8066398601 , 2.5877640352 , 30 , 2 , 1 , 12
6.9638447456 , 3.0126010271 , 42 , 1 , 1 , 12
6.6116532425 , 2.9227737884 , 30 , 2 , 1 , 16
6.4776821701 , 2.6710196803 , 29 , 1 , 1 , 16
5.9226377748 , 2.1849681565 , 43 , 2 , 1 , 13
6.6846117277 , 2.9957322736 , 35 , 2 , 1 , 10
6.0920057763 , 2.7961689103 , 32 , 1 , 1 , 12
6.2146080984 , 2.5257286443 , 40 , 2 , 1 , 13
6.2146080984 , 2.5770219387 , 30 , 2 , 1 , 13
6.0010339981 , 2.312154544 , 33 , 2 , 1 , 13
6.1753873853 , 2.437717767 , 31 , 1 , 1 , 12
6.6453910145 , 2.8387285247 , 33 , 1 , 1 , 12
5.59556889 , 1.9066894359 , 46 , 2 , 1 , 12
4.6459921805 , 1.149484619 , 44 , 2 , 1 , 12
6.4222474632 , 2.6845778449 , 50 , 2 , 1 , 12
5.9009505396 , 2.1632809213 , 44 , 2 , 1 , 12
5.5665813531 , 1.877701899 , 43 , 2 , 1 , 13
5.9009505396 , 2.2120710855 , 46 , 1 , 1 , 9
6.4840184865 , 2.7951390324 , 44 , 1 , 1 , 12
5.7446044692 , 2.1070183095 , 35 , 2 , 1 , 12
5.8524234987 , 2.002275897 , 30 , 1 , 2 , 12
6.2820493792 , 2.4753868894 , 39 , 2 , 1 , 16
6.3238073904 , 2.6349279363 , 29 , 1 , 1 , 18
3.0362465284 , -0.182629296 , 28 , 1 , 1 , 15
5.6645617615 , 1.9756823074 , 37 , 2 , 1 , 12
5.2590966534 , 1.5702171993 , 38 , 2 , 1 , 12
5.8244104624 , 2.1868243027 , 39 , 1 , 1 , 16
7.2941290452 , 3.6052495911 , 30 , 1 , 1 , 12
5.7037824747 , 2.302585093 , 49 , 1 , 1 , 8
4.0551238491 , 0.8362480242 , 40 , 2 , 1 , 12
6.3577089421 , 2.6688294879 , 26 , 2 , 1 , 18
5.2983173665 , 1.6094379124 , 38 , 1 , 1 , 9
5.0619285885 , 1.4243424288 , 40 , 2 , 1 , 12
6.6453910145 , 2.5510464523 , 39 , 1 , 1 , 18
6.7760025234 , 3.0871230693 , 44 , 1 , 1 , 18
6.2815475811 , 2.592668127 , 38 , 1 , 1 , 12
4.9714145809 , 1.4160665195 , 28 , 1 , 1 , 13
4.9024217095 , 1.6835458846 , 30 , 2 , 1 , 12
6.0920057763 , 2.4031263222 , 25 , 2 , 2 , 18
5.9914645471 , 2.302585093 , 30 , 2 , 1 , 13
6.0520891689 , 2.1400661635 , 32 , 1 , 1 , 8
5.4414182102 , 1.8038320505 , 41 , 2 , 1 , 13
5.5214609179 , 2.63108916 , 43 , 2 , 1 , 16
6.3577089421 , 2.6688294879 , 38 , 2 , 1 , 14
5.6356134395 , 1.5412688773 , 38 , 1 , 1 , 13
5.952243834 , 2.2633643798 , 36 , 2 , 1 , 12
6.7786098583 , 2.8665868529 , 49 , 2 , 1 , 18
6.4222474632 , 2.7333680091 , 38 , 1 , 1 , 9
5.0233743199 , 1.3344948658 , 36 , 2 , 1 , 13
6.3238073904 , 2.6349279363 , 31 , 1 , 1 , 14
5.8468833183 , 2.1580038642 , 42 , 2 , 1 , 11
5.59556889 , 1.7889064002 , 49 , 2 , 1 , 12
6.5118596219 , 2.640658611 , 45 , 1 , 1 , 13
6.8066591621 , 3.117779708 , 37 , 1 , 1 , 12
5.5379902198 , 1.8491107657 , 29 , 2 , 1 , 12
5.5592012458 , 1.8703217917 , 26 , 1 , 1 , 12
6.0010339981 , 1.7525387561 , 37 , 1 , 1 , 16
4.605170186 , 1.2039728043 , 38 , 2 , 1 , 12
6.3055798766 , 2.6167004225 , 32 , 1 , 1 , 12
6.4222474632 , 2.6845778449 , 29 , 1 , 1 , 20
6.6941811787 , 2.9565115604 , 29 , 2 , 1 , 20
3.6888794541 , 0.6931471806 , 37 , 2 , 1 , 12
4.9305925864 , 1.4648566836 , 28 , 2 , 1 , 13
5.4473529457 , 1.8920048842 , 43 , 2 , 1 , 16
5.8742822925 , 1.8489306017 , 35 , 1 , 1 , 16
6.7977543838 , 2.7904211985 , 43 , 1 , 1 , 18
5.4414182102 , 1.7525387561 , 27 , 1 , 1 , 12
6.3577089421 , 2.6688294879 , 43 , 2 , 1 , 12
5.4822402047 , 1.844654045 , 39 , 2 , 1 , 12
5.5214609179 , 1.8325814637 , 29 , 1 , 1 , 12
6.926803474 , 3.0147804685 , 33 , 1 , 1 , 12
6.907755279 , 3.3524072175 , 34 , 2 , 1 , 9
6.0245644955 , 2.2868948773 , 34 , 1 , 1 , 12
5.1537361377 , 1.4648566836 , 31 , 1 , 1 , 8
5.952243834 , 2.2633643798 , 32 , 2 , 1 , 15
6.7899722433 , 3.1010927892 , 43 , 1 , 1 , 12
6.2887160706 , 2.7333680091 , 49 , 2 , 1 , 20
6.2146080984 , 2.5257286443 , 32 , 2 , 1 , 12
6.4099168507 , 2.7210373966 , 32 , 1 , 1 , 12
6.8685345658 , 3.1796551117 , 30 , 1 , 1 , 16
5.1537361377 , 1.4648566836 , 35 , 2 , 1 , 12
6.2146080984 , 2.5257286443 , 34 , 2 , 1 , 15
7.0169545709 , 3.1049315655 , 41 , 1 , 1 , 18
5.1647859739 , 1.9459101491 , 42 , 2 , 1 , 18
6.2146080984 , 2.5257286443 , 33 , 1 , 1 , 13
5.4780715278 , 1.7891920737 , 33 , 2 , 1 , 12
6.8553885342 , 3.16650908 , 31 , 2 , 1 , 16
6.0920057763 , 1.9976612141 , 34 , 1 , 2 , 13
7.3873283592 , 3.5806658695 , 36 , 1 , 5 , 20
5.560681631 , 1.8718021769 , 36 , 2 , 2 , 12
6.5400304989 , 2.7113891024 , 48 , 1 , 2 , 12
6.926803474 , 3.2379240198 , 35 , 1 , 2 , 13
6.4222474632 , 2.6155849734 , 34 , 2 , 2 , 13
6.0920057763 , 2.4031263222 , 26 , 2 , 1 , 13
6.0010339981 , 2.1943715084 , 33 , 2 , 1 , 12
4.9714145809 , 1.2825351268 , 42 , 2 , 1 , 12
6.5940977201 , 2.905218266 , 46 , 1 , 1 , 18
5.53672839 , 1.8478489359 , 25 , 2 , 2 , 13
6.6453910145 , 2.9565115604 , 32 , 1 , 1 , 16
5.8468833183 , 1.9756823074 , 27 , 2 , 1 , 12
4.5659494728 , 0.8770700187 , 45 , 1 , 1 , 12
5.8391238225 , 2.843391549 , 38 , 2 , 1 , 18
6.6124803511 , 2.8058178613 , 47 , 1 , 1 , 13
5.8043237039 , 2.1154442498 , 40 , 1 , 1 , 12
6.4680569992 , 2.7791775451 , 37 , 2 , 1 , 12
6.6453910145 , 2.7333680091 , 27 , 1 , 1 , 13
5.6885150025 , 2.0509288428 , 40 , 2 , 1 , 12
2.3227878003 , 0.2433462586 , 27 , 2 , 1 , 13
5.2490463175 , 1.3370233121 , 30 , 2 , 1 , 10
6.0475540138 , 2.3586745596 , 36 , 2 , 1 , 12
6.4001296579 , 2.7625434982 , 28 , 2 , 1 , 15
6.4530191219 , 2.5409961164 , 34 , 2 , 1 , 14
6.6071698017 , 2.5998366165 , 42 , 2 , 1 , 13
4.7011295057 , 1.0122500516 , 37 , 1 , 1 , 12
5.7289127651 , 2.0400333109 , 43 , 2 , 1 , 12
6.2706975651 , 2.5330279468 , 35 , 1 , 1 , 12
6.0920057763 , 2.4031263222 , 39 , 2 , 1 , 13
6.576398143 , 2.8875186889 , 32 , 2 , 1 , 15
6.3687587782 , 2.7311726185 , 40 , 2 , 1 , 12
6.6453910145 , 2.8387285247 , 43 , 1 , 1 , 16
6.2146080984 , 2.302585093 , 35 , 1 , 1 , 11
5.3078868176 , 2.0890109927 , 42 , 2 , 1 , 12
6.1753873853 , 2.4865079312 , 30 , 2 , 1 , 16
6.5940977201 , 2.905218266 , 38 , 2 , 1 , 16
6.3577089421 , 2.6688294879 , 39 , 1 , 1 , 16
6.3577089421 , 2.6688294879 , 36 , 1 , 1 , 16
5.3236351745 , 1.768287113 , 36 , 1 , 1 , 13
5.8630846976 , 2.1742052435 , 33 , 2 , 1 , 12
6.3643534848 , 2.7808345463 , 38 , 2 , 1 , 14
6.1303900193 , 2.4415105652 , 43 , 2 , 1 , 13
6.3375062347 , 2.699920075 , 41 , 2 , 2 , 13
5.6645617615 , 1.8578992717 , 35 , 1 , 1 , 16
6.1753873853 , 2.4865079312 , 46 , 1 , 1 , 12
6.4084020564 , 2.7195226023 , 50 , 1 , 2 , 9
6.6700836271 , 2.981204173 , 49 , 1 , 2 , 16
5.8468833183 , 2.1580038642 , 33 , 2 , 1 , 12
5.6375330891 , 1.948653635 , 25 , 1 , 1 , 12
6.3577089421 , 2.6688294879 , 45 , 1 , 1 , 13
5.6167710977 , 1.9278916436 , 28 , 2 , 2 , 12
6.6453910145 , 2.8841908988 , 48 , 1 , 1 , 18
6.2706975651 , 2.581818111 , 48 , 2 , 1 , 16
5.1837263464 , 1.4948468923 , 29 , 1 , 1 , 12
6.3904987649 , 2.9247628621 , 37 , 2 , 1 , 16
6.795963873 , 3.1070844189 , 34 , 1 , 1 , 13
5.0106352941 , 1.0593915755 , 37 , 2 , 2 , 12
6.3864583553 , 2.6975789012 , 29 , 2 , 1 , 16
5.3497706481 , 2.5771819259 , 35 , 2 , 1 , 16
7.1308988303 , 3.4420193762 , 48 , 1 , 1 , 13
5.2030071867 , 1.5141277326 , 49 , 2 , 1 , 12
5.7897249045 , 2.1008454503 , 29 , 1 , 1 , 13
6.2706975651 , 2.581818111 , 49 , 2 , 2 , 12
5.7598719413 , 2.0709924872 , 26 , 2 , 2 , 16
6.6175572236 , 2.9286777695 , 25 , 2 , 1 , 16
5.5214609179 , 1.4271163556 , 27 , 1 , 1 , 16
6.4530191219 , 2.7641396678 , 32 , 1 , 1 , 12
6.5393636099 , 2.7327011201 , 36 , 1 , 1 , 14
6.2146080984 , 2.1202635362 , 27 , 1 , 1 , 15
6.854266594 , 2.9422435886 , 25 , 1 , 1 , 12
6.3577089421 , 2.6688294879 , 32 , 2 , 1 , 12
4.4426512565 , 1.4469189829 , 29 , 2 , 2 , 0
5.2513490712 , 1.5624696171 , 38 , 2 , 2 , 11.5
6.0475540138 , 2.3586745596 , 47 , 2 , 1 , 12
6.5118596219 , 2.5045264367 , 49 , 2 , 1 , 18
6.3610367322 , 2.672157278 , 42 , 2 , 1 , 16
5.4414182102 , 1.7525387561 , 46 , 2 , 1 , 12
4.3656431554 , 0.6767637013 , 28 , 1 , 1 , 13
5.8742822925 , 2.1854028384 , 32 , 1 , 1 , 12
4.3428059215 , 1.1239300967 , 49 , 1 , 1 , 16
6.1619643649 , 2.3553018752 , 34 , 1 , 1 , 8
5.1647859739 , 1.2527629685 , 25 , 2 , 1 , 10
5.8614982206 , 2.250580308 , 45 , 2 , 1 , 13
5.5214609179 , 1.4271163556 , 43 , 2 , 1 , 12
5.6973515843 , 2.0084721302 , 38 , 1 , 1 , 16
6.2523484264 , 2.5634689723 , 34 , 1 , 1 , 12
6.1753873853 , 2.5378012255 , 45 , 2 , 1 , 12
6.6200732065 , 2.9311937524 , 45 , 1 , 1 , 10
5.585999439 , 4.1997050779 , 38 , 2 , 1 , 12
5.9114218394 , 2.2225423853 , 46 , 1 , 1 , 11.5
4.933674253 , 1.7147984281 , 43 , 2 , 1 , 11.5
5.59556889 , 1.8113792561 , 33 , 2 , 1 , 12
5.3544068332 , 1.6655273791 , 49 , 2 , 1 , 12
6.7177116761 , 2.9110491863 , 42 , 2 , 1 , 18
5.6645617615 , 1.9756823074 , 25 , 2 , 1 , 14
3.649658741 , 0.0661398025 , 31 , 1 , 1 , 8
6.6941811787 , 3.0053017246 , 28 , 1 , 1 , 16
6.0963441779 , 2.4587580182 , 34 , 1 , 1 , 18
4.8149946617 , 1.5961188368 , 32 , 2 , 1 , 18
6.2887160706 , 2.5998366165 , 48 , 1 , 1 , 9
5.952243834 , 2.2633643798 , 34 , 1 , 1 , 12
5.7291002826 , 2.0402208285 , 33 , 2 , 1 , 12
5.6844950992 , 1.9956156451 , 48 , 2 , 1 , 14
6.7631740502 , 3.0742945961 , 42 , 1 , 1 , 18
4.7810608525 , 1.7853285789 , 39 , 1 , 1 , 12
6.0920057763 , 2.5084868379 , 37 , 2 , 1 , 12
7.5616717463 , 3.7550092566 , 42 , 1 , 1 , 16
6.2146080984 , 2.5257286443 , 34 , 1 , 1 , 13
6.0010339981 , 1.8266467282 , 26 , 1 , 1 , 12
6.0520891689 , 2.3632097148 , 44 , 1 , 1 , 12
5.9217846265 , 2.2329051724 , 40 , 2 , 1 , 12
3.6888794541 , 0.6931471806 , 50 , 2 , 1 , 13
2.9957322736 , 1.6094379124 , 48 , 2 , 1 , 12
4.9416424226 , 1.8505999693 , 36 , 2 , 1 , 12
6.7407011943 , 3.0518217402 , 42 , 1 , 1 , 12
6.1500695773 , 2.4611901232 , 32 , 2 , 1 , 12
6.2523484264 , 2.4456859366 , 28 , 1 , 1 , 14
4.605170186 , 0.6931471806 , 32 , 2 , 1 , 10
6.5985709539 , 3.379695129 , 38 , 1 , 1 , 16
6.9818632511 , 3.292983797 , 42 , 2 , 1 , 12
4.605170186 , 0.9162907319 , 50 , 2 , 1 , 12
6.7334018918 , 3.0445224377 , 29 , 1 , 1 , 12
5.2590966534 , 1.5702171993 , 31 , 2 , 1 , 12
5.59556889 , 1.9066894359 , 49 , 2 , 1 , 13
5.3544068332 , 1.9532094515 , 42 , 1 , 1 , 6
6.6200732065 , 2.8134107168 , 36 , 2 , 1 , 10
6.1345653907 , 2.4456859366 , 43 , 1 , 1 , 12
6.3016194754 , 2.6127400213 , 38 , 1 , 1 , 15
6.5118596219 , 2.640658611 , 45 , 1 , 1 , 12
5.8091429903 , 2.1202635362 , 34 , 2 , 1 , 12
6.0475540138 , 2.3586745596 , 25 , 1 , 1 , 12
5.0953765226 , 1.8765006977 , 45 , 1 , 1 , 8
5.3544068332 , 1.6655273791 , 49 , 2 , 1 , 12
6.6200732065 , 2.7080502011 , 42 , 1 , 1 , 13
4.3428059215 , 0.6539264674 , 40 , 2 , 1 , 13
6.4159778502 , 2.5447768393 , 34 , 1 , 1 , 13
3.649658741 , -0.039220713 , 34 , 2 , 1 , 16
5.0106352941 , 1.6094379124 , 35 , 2 , 2 , 12
6.3238073904 , 2.411784385 , 27 , 1 , 1 , 13
5.7291002826 , 2.0402208285 , 50 , 1 , 1 , 10
6.634461944 , 2.9455824899 , 38 , 1 , 1 , 12
6.8066591621 , 2.8946361567 , 48 , 2 , 2 , 13
6.3568085368 , 2.6679290827 , 41 , 1 , 1 , 12
3.9120230054 , 0.2231435513 , 46 , 1 , 1 , 12
5.952243834 , 2.2633643798 , 47 , 1 , 1 , 12
5.3988585958 , 1.7099791417 , 36 , 2 , 1 , 12
6.7407011943 , 3.0518217402 , 49 , 1 , 1 , 12
6.4222474632 , 3.4265151896 , 48 , 1 , 1 , 12
5.6347896032 , 1.9459101491 , 50 , 2 , 1 , 10
5.3544068332 , 1.8280463086 , 25 , 2 , 1 , 12
6.0010339981 , 2.312154544 , 28 , 1 , 1 , 11.5
5.9472312921 , 2.258351838 , 35 , 2 , 1 , 13
4.7559930757 , 1.0671136216 , 50 , 2 , 1 , 12
5.952243834 , 2.2633643798 , 35 , 1 , 1 , 10
6.2887160706 , 2.1943715084 , 37 , 1 , 1 , 12
5.1731542236 , 1.3664917338 , 35 , 2 , 1 , 12
5.952243834 , 1.8578992717 , 47 , 2 , 1 , 14
5.59556889 , 1.9579827303 , 31 , 1 , 1 , 12
5.952243834 , 2.1455813442 , 40 , 1 , 1 , 12
5.7190131195 , 2.0301336654 , 44 , 1 , 1 , 8
5.0738508251 , 1.4903318866 , 41 , 2 , 1 , 13
6.6453910145 , 2.816749618 , 35 , 2 , 1 , 15
6.1177582724 , 2.3800886541 , 50 , 2 , 1 , 13
6.136646557 , 1.9469918149 , 46 , 1 , 1 , 12
5.7897249045 , 2.1008454503 , 25 , 1 , 1 , 12
6.5373814907 , 2.8485020366 , 41 , 2 , 1 , 18
4.9618451299 , 1.2729656758 , 36 , 2 , 1 , 12
5.492473381 , 1.8035939269 , 42 , 1 , 1 , 12
2.6224364484 , -0.778760933 , 28 , 2 , 1 , 12
5.8289456176 , 2.1400661635 , 28 , 2 , 1 , 8
5.4491402563 , 1.7602608022 , 30 , 1 , 1 , 12
